UF,Nome_UF,uf_code,Municipio,Nome_Mesorregiao,Nome_Municipio,lat,lon
35,São Paulo,SP,06805,Bauru,Bocaina,-22.1339225457,-48.5204936244
35,São Paulo,SP,06904,Bauru,Bofete,-23.10252,-48.2600330588
35,São Paulo,SP,07001,Itapetininga,Boituva,-23.2819440035,-47.671473498
35,São Paulo,SP,07100,Macro Metropolitana Paulista,Bom Jesus dos Perdões,-23.1308374287,-46.4664928426
35,São Paulo,SP,07159,Itapetininga,Bom Sucesso de Itararé,-24.3182628407,-49.1437619226
35,São Paulo,SP,07209,Assis,Borá,-22.2701171067,-50.5448809992
35,São Paulo,SP,07308,Bauru,Boracéia,-22.1932056544,-48.7792182832
35,São Paulo,SP,07407,Araraquara,Borborema,-21.6215379942,-49.0726402479
35,São Paulo,SP,07456,Bauru,Borebi,-22.5678331169,-48.9715958405
35,São Paulo,SP,07506,Bauru,Botucatu,-22.8883815,-48.4412893844
35,São Paulo,SP,07704,Araçatuba,Braúna,-21.5010212085,-50.3181656103
35,São Paulo,SP,07753,Araçatuba,Brejo Alegre,-21.1661284994,-50.1872585083
35,São Paulo,SP,07803,Ribeirão Preto,Brodowski,-20.9901403802,-47.6563979569
35,São Paulo,SP,07902,Piracicaba,Brotas,-22.286516985,-48.1268333241
35,São Paulo,SP,08009,Itapetininga,Buri,-23.799381419,-48.5974149738
35,São Paulo,SP,08108,Araçatuba,Buritama,-21.0670395669,-50.1492812528
35,São Paulo,SP,08207,Ribeirão Preto,Buritizal,-20.1931482216,-47.7088600395
35,São Paulo,SP,08306,Bauru,Cabrália Paulista,-22.4550869581,-49.3324468331
35,São Paulo,SP,08405,Macro Metropolitana Paulista,Cabreúva,-23.3126743948,-47.1336583734
35,São Paulo,SP,08603,Vale do Paraíba Paulista,Cachoeira Paulista,-22.6647543761,-45.0106304149
35,São Paulo,SP,08801,Bauru,Cafelândia,-21.8097052866,-49.6003544059
35,São Paulo,SP,08900,Presidente Prudente,Caiabu,-22.0123252566,-51.2359531355
35,São Paulo,SP,09007,Metropolitana de São Paulo,Caieiras,-23.3621160547,-46.7441014177
35,São Paulo,SP,09106,Presidente Prudente,Caiuá,-21.8299102734,-51.9868926967
35,São Paulo,SP,09205,Metropolitana de São Paulo,Cajamar,-23.3609713847,-46.8829201466
35,São Paulo,SP,09304,São José do Rio Preto,Cajobi,-20.8790925179,-48.8101223647
35,São Paulo,SP,09403,Ribeirão Preto,Cajuru,-21.2747175,-47.3042661168
35,São Paulo,SP,09452,Itapetininga,Campina do Monte Alegre,-23.5840768383,-48.4803990199
35,São Paulo,SP,09502,Campinas,Campinas,-22.9073425,-47.060156273
35,São Paulo,SP,09601,Macro Metropolitana Paulista,Campo Limpo Paulista,-23.2093964295,-46.7638192328
35,São Paulo,SP,09700,Vale do Paraíba Paulista,Campos do Jordão,-22.7400919139,-45.5892017004
35,São Paulo,SP,09809,Assis,Campos Novos Paulista,-22.5997489993,-50.0017947249
35,São Paulo,SP,09957,Vale do Paraíba Paulista,Canas,-22.690669066,-45.0569757405
35,São Paulo,SP,10005,Assis,Cândido Mota,-22.7469255,-50.3883931718
35,São Paulo,SP,10104,Ribeirão Preto,Cândido Rodrigues,-21.3226135828,-48.6340393108
35,São Paulo,SP,10153,Assis,Canitar,-23.0098372188,-49.7854319545
35,São Paulo,SP,10203,Itapetininga,Capão Bonito,-24.00680097,-48.3514345179
35,São Paulo,SP,10302,Macro Metropolitana Paulista,Capela do Alto,-23.4699029553,-47.7361184436
35,São Paulo,SP,10401,Piracicaba,Capivari,-22.9995489146,-47.5022061547
35,São Paulo,SP,10609,Metropolitana de São Paulo,Carapicuíba,-23.5352495,-46.8414454319
35,São Paulo,SP,10708,São José do Rio Preto,Cardoso,-20.08099151,-49.9149423029
35,São Paulo,SP,10807,Campinas,Casa Branca,-21.77798699,-47.0797582048
35,São Paulo,SP,10906,Ribeirão Preto,Cássia dos Coqueiros,-21.2850004285,-47.167105877
35,São Paulo,SP,11003,Araçatuba,Castilho,-20.8720265541,-51.4894070558
35,São Paulo,SP,11102,São José do Rio Preto,Catanduva,-21.1395385,-48.975870939
35,São Paulo,SP,11201,São José do Rio Preto,Catiguá,-21.0485799994,-49.0577421525
35,São Paulo,SP,11409,Bauru,Cerqueira César,-23.0347974993,-49.1653301709
35,São Paulo,SP,11508,Itapetininga,Cerquilho,-23.1686725,-47.7375313251
35,São Paulo,SP,11607,Itapetininga,Cesário Lange,-23.2247318359,-47.9521106554
35,São Paulo,SP,11706,Piracicaba,Charqueada,-22.5088824121,-47.7757002035
35,São Paulo,SP,57204,Assis,Chavantes,-23.0320056319,-49.7139361487
35,São Paulo,SP,11904,Araçatuba,Clementina,-21.5603100368,-50.4503486922
35,São Paulo,SP,12001,Ribeirão Preto,Colina,-20.7187344994,-48.539738329
35,São Paulo,SP,12209,Piracicaba,Conchal,-22.330076448,-47.1743757426
35,São Paulo,SP,12308,Bauru,Conchas,-23.0129580806,-48.0098921336
35,São Paulo,SP,12407,Piracicaba,Cordeirópolis,-22.4817070323,-47.4582829254
35,São Paulo,SP,12506,Araçatuba,Coroados,-21.3540528503,-50.2872958479
35,São Paulo,SP,12605,Itapetininga,Coronel Macedo,-23.6322349818,-49.3189123964
35,São Paulo,SP,12704,Piracicaba,Corumbataí,-22.2189967502,-47.6266101304
35,São Paulo,SP,13009,Metropolitana de São Paulo,Cotia,-23.603514,-46.9318463279
35,São Paulo,SP,13108,Ribeirão Preto,Cravinhos,-21.3404305,-47.7300423481
35,São Paulo,SP,13207,Ribeirão Preto,Cristais Paulista,-20.4024919994,-47.4238064521
35,São Paulo,SP,13306,Assis,Cruzália,-22.745498929,-50.7936661596
35,São Paulo,SP,13405,Vale do Paraíba Paulista,Cruzeiro,-22.5777498804,-44.9617319606
35,São Paulo,SP,13504,Metropolitana de São Paulo,Cubatão,-23.883839,-46.4200317683
35,São Paulo,SP,13702,Araraquara,Descalvado,-21.909083,-47.6206639719
35,São Paulo,SP,13801,Metropolitana de São Paulo,Diadema,-23.689295,-46.6233813932
35,São Paulo,SP,13850,São José do Rio Preto,Dirce Reis,-20.4644127943,-50.6060559888
35,São Paulo,SP,14007,Araraquara,Dobrada,-21.5148043304,-48.4002427193
35,São Paulo,SP,14304,Araraquara,Dourado,-22.1131671964,-48.3162358063
35,São Paulo,SP,14403,Presidente Prudente,Dracena,-21.486137535,-51.5340496601
35,São Paulo,SP,14502,Bauru,Duartina,-22.4148813758,-49.4050454106
35,São Paulo,SP,14601,Ribeirão Preto,Dumont,-21.2333259994,-47.9708434494
35,São Paulo,SP,14700,Marília,Echaporã,-22.4249969993,-50.2070061462
35,São Paulo,SP,14908,Campinas,Elias Fausto,-23.0425367212,-47.3767742396
35,São Paulo,SP,14957,São José do Rio Preto,Embaúba,-20.9826680549,-48.8326202921
35,São Paulo,SP,15004,Metropolitana de São Paulo,Embu das Artes,-23.6473125,-46.8508599937
35,São Paulo,SP,15103,Metropolitana de São Paulo,Embu-Guaçu,-23.8318291038,-46.8171088725
35,São Paulo,SP,15129,Presidente Prudente,Emilianópolis,-21.8313089781,-51.4804314281
35,São Paulo,SP,15152,Campinas,Engenheiro Coelho,-22.4911899525,-47.2130797305
35,São Paulo,SP,15186,Campinas,Espírito Santo do Pinhal,-22.1970535,-46.7455142899
35,São Paulo,SP,15194,Assis,Espírito Santo do Turvo,-22.6949734921,-49.4298252858
35,São Paulo,SP,57303,Campinas,Estiva Gerbi,-22.2745889131,-46.9536026904
35,São Paulo,SP,15301,Presidente Prudente,Estrela do Norte,-22.490598902,-51.664176191
35,São Paulo,SP,15350,Presidente Prudente,Euclides da Cunha Paulista,-22.5549969202,-52.5908983803
35,São Paulo,SP,15400,Assis,Fartura,-23.3889609139,-49.5120533767
35,São Paulo,SP,15608,Ribeirão Preto,Fernando Prestes,-21.26712199,-48.6922730532
35,São Paulo,SP,15509,São José do Rio Preto,Fernandópolis,-20.28238299,-50.2487484306
35,São Paulo,SP,15657,Marília,Fernão,-22.3591383191,-49.5198412112
35,São Paulo,SP,15806,Presidente Prudente,Flora Rica,-21.6767339356,-51.3823008411
35,São Paulo,SP,15905,São José do Rio Preto,Floreal,-20.6740312279,-50.1456890087
35,São Paulo,SP,16101,Assis,Florínea,-22.9035687788,-50.7248224734
35,São Paulo,SP,16200,Ribeirão Preto,Franca,-20.536097,-47.4023316257
35,São Paulo,SP,16309,Metropolitana de São Paulo,Francisco Morato,-23.2758255,-46.7325267047
35,São Paulo,SP,16408,Metropolitana de São Paulo,Franco da Rocha,-23.3203025,-46.7278746686
35,São Paulo,SP,16507,Araçatuba,Gabriel Monteiro,-21.5289801353,-50.5554608419
35,São Paulo,SP,16705,Marília,Garça,-22.21070949,-49.6565299351
35,São Paulo,SP,16804,São José do Rio Preto,Gastão Vidigal,-20.7952394994,-50.1902197322
35,São Paulo,SP,16853,Araraquara,Gavião Peixoto,-21.8403669023,-48.4954592027
35,São Paulo,SP,16903,São José do Rio Preto,General Salgado,-20.6483693167,-50.3618137021
35,São Paulo,SP,17000,Bauru,Getulina,-21.7998305975,-49.9292835723
35,São Paulo,SP,17109,Araçatuba,Glicério,-21.3797778057,-50.2084167281
35,São Paulo,SP,17208,Bauru,Guaiçara,-21.6221429994,-49.798761691
35,São Paulo,SP,17406,Ribeirão Preto,Guaíra,-20.320144335,-48.31447049
35,São Paulo,SP,17505,São José do Rio Preto,Guapiaçu,-20.7964486249,-49.2191458577
35,São Paulo,SP,17604,Itapetininga,Guapiara,-24.1825265,-48.5276813218
35,São Paulo,SP,17703,Ribeirão Preto,Guará,-20.4275570617,-47.8245929502
35,São Paulo,SP,18008,São José do Rio Preto,Guarani d'Oeste,-20.0757055718,-50.3415338817
35,São Paulo,SP,18107,Bauru,Guarantã,-21.8951462015,-49.5948218474
35,São Paulo,SP,18206,Araçatuba,Guararapes,-21.253446495,-50.6426390483
35,São Paulo,SP,18404,Vale do Paraíba Paulista,Guaratinguetá,-22.8174250893,-45.1916001284
35,São Paulo,SP,18503,Itapetininga,Guareí,-23.3731401918,-48.1845381753
35,São Paulo,SP,18602,Ribeirão Preto,Guariba,-21.357996,-48.2340567272
35,São Paulo,SP,18701,Metropolitana de São Paulo,Guarujá,-23.995149,-46.2490342794
35,São Paulo,SP,18800,Metropolitana de São Paulo,Guarulhos,-23.468506,-46.5310840857
35,São Paulo,SP,18859,Ribeirão Preto,Guatapará,-21.4918946536,-48.0377293575
35,São Paulo,SP,18909,São José do Rio Preto,Guzolândia,-20.6501686873,-50.6614595041
35,São Paulo,SP,19006,Marília,Herculândia,-22.0037471807,-50.3855215981
35,São Paulo,SP,19055,Campinas,Holambra,-22.6417496242,-47.0592869062
35,São Paulo,SP,19071,Campinas,Hortolândia,-22.858395,-47.2210966098
35,São Paulo,SP,19105,Bauru,Iacanga,-21.8919776027,-49.0169299189
35,São Paulo,SP,19204,Marília,Iacri,-21.8550610869,-50.6891999324
35,São Paulo,SP,19303,Araraquara,Ibaté,-21.955602,-48.0023882087
35,São Paulo,SP,19402,São José do Rio Preto,Ibirá,-21.0805374994,-49.2388615313
35,São Paulo,SP,19501,Assis,Ibirarema,-22.8145429597,-50.0791253946
35,São Paulo,SP,19600,Araraquara,Ibitinga,-21.7570829843,-48.827694693
35,São Paulo,SP,19709,Macro Metropolitana Paulista,Ibiúna,-23.6526325,-47.2204911875
35,São Paulo,SP,19808,São José do Rio Preto,Icém,-20.3435051211,-49.1961201915
35,São Paulo,SP,19907,Assis,Iepê,-22.6631014713,-51.0774138909
35,São Paulo,SP,20004,Bauru,Igaraçu do Tietê,-22.511149,-48.5570661014
35,São Paulo,SP,20103,Ribeirão Preto,Igarapava,-20.039612535,-47.7510665713
35,São Paulo,SP,20202,Vale do Paraíba Paulista,Igaratá,-23.204843,-46.1563144239
35,São Paulo,SP,20301,Litoral Sul Paulista,Iguape,-24.7069541964,-47.5531374088
35,São Paulo,SP,20426,Litoral Sul Paulista,Ilha Comprida,-24.7392399404,-47.5543169659
35,São Paulo,SP,20442,Araçatuba,Ilha Solteira,-20.4293725,-51.3448906576
35,São Paulo,SP,20400,Vale do Paraíba Paulista,Ilhabela,-23.7886525,-45.3540566669
35,São Paulo,SP,20509,Campinas,Indaiatuba,-23.081646,-47.2123089403
35,São Paulo,SP,20608,Presidente Prudente,Indiana,-22.1720934487,-51.2517585134
35,São Paulo,SP,20707,São José do Rio Preto,Indiaporã,-19.9775429994,-50.288981042
35,São Paulo,SP,20806,Presidente Prudente,Inúbia Paulista,-21.7699119903,-50.964374894
35,São Paulo,SP,20905,Assis,Ipaussu,-23.0529129993,-49.6268069783
35,São Paulo,SP,21101,Piracicaba,Ipeúna,-22.4372995022,-47.7190959711
35,São Paulo,SP,21200,Itapetininga,Iporanga,-24.5844601783,-48.5896007141
35,São Paulo,SP,21309,Ribeirão Preto,Ipuã,-20.441482601,-48.0173850385
35,São Paulo,SP,21408,Piracicaba,Iracemápolis,-22.5830369343,-47.5222466342
35,São Paulo,SP,21507,São José do Rio Preto,Irapuã,-21.2764371764,-49.4081517822
35,São Paulo,SP,21606,Presidente Prudente,Irapuru,-21.5674762353,-51.3501727308
35,São Paulo,SP,21903,São José do Rio Preto,Itajobi,-21.3157070587,-49.0543110798
35,São Paulo,SP,22109,Litoral Sul Paulista,Itanhaém,-24.1861206668,-46.7909914829
35,São Paulo,SP,22158,Itapetininga,Itaoca,-24.6425942348,-48.8428556815
35,São Paulo,SP,22208,Metropolitana de São Paulo,Itapecerica da Serra,-23.715357,-46.8505519669
35,São Paulo,SP,22307,Itapetininga,Itapetininga,-23.5878725,-48.0461428955
35,São Paulo,SP,22406,Itapetininga,Itapeva,-23.9834379993,-48.8773891591
35,São Paulo,SP,22505,Metropolitana de São Paulo,Itapevi,-23.546934,-46.9333728635
35,São Paulo,SP,22604,Campinas,Itapira,-22.4360054993,-46.8212480111
35,São Paulo,SP,22653,Itapetininga,Itapirapuã Paulista,-24.5715534993,-49.1721656553
35,São Paulo,SP,22703,Araraquara,Itápolis,-21.5947039944,-48.8133919855
35,São Paulo,SP,22802,Itapetininga,Itaporanga,-23.7034999432,-49.4843963121
35,São Paulo,SP,22901,Bauru,Itapuí,-22.232127625,-48.7188741595
35,São Paulo,SP,23008,Araçatuba,Itapura,-20.6398257756,-51.5099693695
35,São Paulo,SP,23107,Metropolitana de São Paulo,Itaquaquecetuba,-23.4768975,-46.351603141
35,São Paulo,SP,23206,Itapetininga,Itararé,-24.11213796,-49.3361197139
35,São Paulo,SP,23305,Litoral Sul Paulista,Itariri,-24.2920056339,-47.1757260566
35,São Paulo,SP,23404,Macro Metropolitana Paulista,Itatiba,-23.0048529993,-46.8375578529
35,São Paulo,SP,23503,Bauru,Itatinga,-23.1042734017,-48.6133802693
35,São Paulo,SP,23602,Piracicaba,Itirapina,-22.2539679738,-47.8198848666
35,São Paulo,SP,23701,Ribeirão Preto,Itirapuã,-20.6424265297,-47.2199528849
35,São Paulo,SP,23800,Campinas,Itobi,-21.7349018191,-46.9734186542
35,São Paulo,SP,23909,Macro Metropolitana Paulista,Itu,-23.2654425,-47.299749836
35,São Paulo,SP,24006,Macro Metropolitana Paulista,Itupeva,-23.1534096262,-47.0557011521
35,São Paulo,SP,24105,Ribeirão Preto,Ituverava,-20.3362879659,-47.7804156554
35,São Paulo,SP,24204,Ribeirão Preto,Jaborandi,-20.6872244994,-48.4134449206
35,São Paulo,SP,24303,Ribeirão Preto,Jaboticabal,-21.2544714994,-48.3203497513
35,São Paulo,SP,24402,Vale do Paraíba Paulista,Jacareí,-23.3048804993,-45.9695932044
35,São Paulo,SP,24501,São José do Rio Preto,Jaci,-20.8840851331,-49.5733446115
35,São Paulo,SP,24808,São José do Rio Preto,Jales,-20.2678530475,-50.550356199
35,São Paulo,SP,24907,Vale do Paraíba Paulista,Jambeiro,-23.2565768668,-45.6936551246
35,São Paulo,SP,25003,Metropolitana de São Paulo,Jandira,-23.529939,-46.9052211417
35,São Paulo,SP,25102,Ribeirão Preto,Jardinópolis,-21.022457,-47.7653529285
35,São Paulo,SP,25201,Macro Metropolitana Paulista,Jarinu,-23.1030625,-46.7382709354
35,São Paulo,SP,25300,Bauru,Jaú,-22.29579099,-48.5581413878
35,São Paulo,SP,25409,Ribeirão Preto,Jeriquara,-20.3120415893,-47.5887439166
35,São Paulo,SP,25508,Macro Metropolitana Paulista,Joanópolis,-22.9306782182,-46.2734166101
35,São Paulo,SP,25607,Presidente Prudente,João Ramalho,-22.2510460551,-50.7685353084
35,São Paulo,SP,25706,São José do Rio Preto,José Bonifácio,-21.053719035,-49.686282716
35,São Paulo,SP,25854,Piracicaba,Jumirim,-23.0825599993,-47.7981735119
35,São Paulo,SP,25904,Macro Metropolitana Paulista,Jundiaí,-23.187668,-46.885273968
35,São Paulo,SP,26001,Presidente Prudente,Junqueirópolis,-21.5112757497,-51.4340119505
35,São Paulo,SP,26100,Litoral Sul Paulista,Juquiá,-24.320703079,-47.6353419677
35,São Paulo,SP,26209,Metropolitana de São Paulo,Juquitiba,-23.9356892015,-47.0815940723
35,São Paulo,SP,26407,Itapetininga,Laranjal Paulista,-23.0540116065,-47.8337807103
35,São Paulo,SP,26506,Araçatuba,Lavínia,-21.1648565655,-51.0405016571
35,São Paulo,SP,26605,Vale do Paraíba Paulista,Lavrinhas,-22.5700964742,-44.8931102794
35,São Paulo,SP,26902,Piracicaba,Limeira,-22.562194,-47.4019395233
35,São Paulo,SP,27009,Campinas,Lindóia,-22.5204881922,-46.6614836163
35,São Paulo,SP,27108,Bauru,Lins,-21.6723465,-49.7514233867
35,São Paulo,SP,27207,Vale do Paraíba Paulista,Lorena,-22.7316930326,-45.1242481442
35,São Paulo,SP,27256,Araçatuba,Lourdes,-20.9653905383,-50.226660096
35,São Paulo,SP,27306,Macro Metropolitana Paulista,Louveira,-23.0867785,-46.946440218
35,São Paulo,SP,27504,Bauru,Lucianópolis,-22.4316399993,-49.5231791245
35,São Paulo,SP,27603,Ribeirão Preto,Luís Antônio,-21.5517065252,-47.7002799448
35,São Paulo,SP,27702,Araçatuba,Luiziânia,-21.6736029646,-50.3276394896
35,São Paulo,SP,27801,Marília,Lupércio,-22.4138153922,-49.8203246999
35,São Paulo,SP,27900,Assis,Lutécia,-22.3434442872,-50.3893271159
35,São Paulo,SP,28007,Bauru,Macatuba,-22.5055496288,-48.711405387
35,São Paulo,SP,28106,São José do Rio Preto,Macaubal,-20.8013135396,-49.9634978203
35,São Paulo,SP,28205,São José do Rio Preto,Macedônia,-20.1499979847,-50.1976284842
35,São Paulo,SP,28304,São José do Rio Preto,Magda,-20.6434813111,-50.2275370471
35,São Paulo,SP,28403,Macro Metropolitana Paulista,Mairinque,-23.547458,-47.1844826262
35,São Paulo,SP,28502,Metropolitana de São Paulo,Mairiporã,-23.322459383,-46.5901958731
35,São Paulo,SP,28601,Assis,Manduri,-23.0033460899,-49.3181131206
35,São Paulo,SP,28700,Presidente Prudente,Marabá Paulista,-22.1103314993,-51.9684674847
35,São Paulo,SP,28809,Assis,Maracaí,-22.6104153368,-50.6689682495
35,São Paulo,SP,28858,São José do Rio Preto,Marapoama,-21.2587619256,-49.1400008103
35,São Paulo,SP,28908,Presidente Prudente,Mariápolis,-21.7944933665,-51.1828975551
35,São Paulo,SP,29005,Marília,Marília,-22.214933,-49.9516456431
35,São Paulo,SP,29104,São José do Rio Preto,Marinópolis,-20.4393989125,-50.8256772948
35,São Paulo,SP,29203,Presidente Prudente,Martinópolis,-22.147832475,-51.1707680575
35,São Paulo,SP,29500,São José do Rio Preto,Mendonça,-21.1801561723,-49.5820189989
35,São Paulo,SP,29609,São José do Rio Preto,Meridiano,-20.3541099032,-50.1818318399
35,São Paulo,SP,29658,São José do Rio Preto,Mesópolis,-19.967037103,-50.6220802654
35,São Paulo,SP,29807,Bauru,Mineiros do Tietê,-22.4116968008,-48.4518023093
35,São Paulo,SP,30003,São José do Rio Preto,Mira Estrela,-19.9805160524,-50.1384271964
35,São Paulo,SP,29906,Litoral Sul Paulista,Miracatu,-24.2839294654,-47.4571039991
35,São Paulo,SP,30102,Araçatuba,Mirandópolis,-21.132086985,-51.1056403918
35,São Paulo,SP,30201,Presidente Prudente,Mirante do Paranapanema,-22.2905585945,-51.9057943059
35,São Paulo,SP,30300,São José do Rio Preto,Mirassol,-20.8170045,-49.5121392179
35,São Paulo,SP,30409,São José do Rio Preto,Mirassolândia,-20.6168572198,-49.4655198425
35,São Paulo,SP,30508,Campinas,Mococa,-21.46899051,-47.0071709787
35,São Paulo,SP,30607,Metropolitana de São Paulo,Mogi das Cruzes,-23.5227065,-46.1967600843
35,São Paulo,SP,30706,Campinas,Mogi Guaçu,-22.3657201895,-46.9444740881
35,São Paulo,SP,30805,Campinas,Mogi Mirim,-22.4326955,-46.9563671266
35,São Paulo,SP,30904,Piracicaba,Mombuca,-22.9268278834,-47.5675240048
35,São Paulo,SP,31001,São José do Rio Preto,Monções,-20.8503257038,-50.0963061315
35,São Paulo,SP,31100,Litoral Sul Paulista,Mongaguá,-24.094116145,-46.6199927254
35,São Paulo,SP,31209,Campinas,Monte Alegre do Sul,-22.6811286599,-46.6811943005
35,São Paulo,SP,31308,Ribeirão Preto,Monte Alto,-21.263863995,-48.49665126
35,São Paulo,SP,31605,Presidente Prudente,Monte Castelo,-21.2989594493,-51.5654932487
35,São Paulo,SP,31803,Campinas,Monte Mor,-22.9455219993,-47.3132692483
35,São Paulo,SP,31704,Vale do Paraíba Paulista,Monteiro Lobato,-22.9550105792,-45.848151985
35,São Paulo,SP,31902,Ribeirão Preto,Morro Agudo,-20.7326629994,-48.0575938253
35,São Paulo,SP,32009,Macro Metropolitana Paulista,Morungaba,-22.8810309327,-46.7913443946
35,São Paulo,SP,32058,Araraquara,Motuca,-21.5076094412,-48.1506612544
35,São Paulo,SP,32108,Araçatuba,Murutinga do Sul,-20.9942980893,-51.2771381855
35,São Paulo,SP,32157,Assis,Nantes,-22.6201175825,-51.2385874976
35,São Paulo,SP,32207,Presidente Prudente,Narandiba,-22.4042831999,-51.5242398508
35,São Paulo,SP,32306,Vale do Paraíba Paulista,Natividade da Serra,-23.3757869834,-45.4464004707
35,São Paulo,SP,32405,Macro Metropolitana Paulista,Nazaré Paulista,-23.178695811,-46.402590215
35,São Paulo,SP,32504,São José do Rio Preto,Neves Paulista,-20.8439161558,-49.6304748513
35,São Paulo,SP,32801,São José do Rio Preto,Nova Aliança,-21.0137347172,-49.5071383479
35,São Paulo,SP,32868,São José do Rio Preto,Nova Castilho,-20.7656546201,-50.3439061762
35,São Paulo,SP,32900,Araraquara,Nova Europa,-21.7789228839,-48.5621404277
35,São Paulo,SP,33007,São José do Rio Preto,Nova Granada,-20.5331539994,-49.3200928761
35,São Paulo,SP,33106,Presidente Prudente,Nova Guataporanga,-21.3299371412,-51.6498328904
35,São Paulo,SP,33205,Araçatuba,Nova Independência,-21.1045420015,-51.4904465281
35,São Paulo,SP,33304,São José do Rio Preto,Nova Luzitânia,-20.8566109994,-50.2658273723
35,São Paulo,SP,33403,Campinas,Nova Odessa,-22.7827946609,-47.2936346144
35,São Paulo,SP,33254,São José do Rio Preto,Novais,-20.9903581964,-48.9170637097
35,São Paulo,SP,33502,São José do Rio Preto,Novo Horizonte,-21.4684749894,-49.2217495337
35,São Paulo,SP,33601,Ribeirão Preto,Nuporanga,-20.7339997348,-47.7491054639
35,São Paulo,SP,33700,Marília,Ocauçu,-22.4388604479,-49.9273728304
35,São Paulo,SP,33809,Assis,Óleo,-22.9445847775,-49.3409507526
35,São Paulo,SP,33908,São José do Rio Preto,Olímpia,-20.737283985,-48.9134917258
35,São Paulo,SP,34005,São José do Rio Preto,Onda Verde,-20.6127221201,-49.2992147943
35,São Paulo,SP,34104,Marília,Oriente,-22.1485994118,-50.0935854637
35,São Paulo,SP,34203,São José do Rio Preto,Orindiúva,-20.180196743,-49.351818481
35,São Paulo,SP,34302,Ribeirão Preto,Orlândia,-20.720421495,-47.8863838221
35,São Paulo,SP,34401,Metropolitana de São Paulo,Osasco,-23.533612,-46.7888101443
35,São Paulo,SP,34609,Presidente Prudente,Osvaldo Cruz,-21.7970835,-50.8731391103
35,São Paulo,SP,34708,Assis,Ourinhos,-22.9772675,-49.8685798359
35,São Paulo,SP,34757,São José do Rio Preto,Ouroeste,-19.995592107,-50.3775846522
35,São Paulo,SP,35101,São José do Rio Preto,Palmares Paulista,-21.0824706914,-48.8012846265
35,São Paulo,SP,35200,São José do Rio Preto,Palmeira d'Oeste,-20.4162173247,-50.7659878049
35,São Paulo,SP,35309,Assis,Palmital,-22.785592,-50.2187909877
35,São Paulo,SP,35408,Presidente Prudente,Panorama,-21.3601835579,-51.8565741615
35,São Paulo,SP,35606,Vale do Paraíba Paulista,Paraibuna,-23.3862615659,-45.6628640606
35,São Paulo,SP,35705,São José do Rio Preto,Paraíso,-21.0157929994,-48.7725289127
35,São Paulo,SP,35804,Bauru,Paranapanema,-23.3869279993,-48.7236769841
35,São Paulo,SP,35903,São José do Rio Preto,Paranapuã,-20.0998059525,-50.586718918
35,São Paulo,SP,36000,Presidente Prudente,Parapuã,-21.7798391438,-50.7938438431
35,São Paulo,SP,36109,Bauru,Pardinho,-23.0803183239,-48.3728766837
35,São Paulo,SP,36208,Litoral Sul Paulista,Pariquera-Açu,-24.712546631,-47.8799976029
35,São Paulo,SP,36307,Ribeirão Preto,Patrocínio Paulista,-20.6411534023,-47.2830600903
35,São Paulo,SP,36406,Presidente Prudente,Paulicéia,-21.309275558,-51.8471399509
35,São Paulo,SP,36505,Campinas,Paulínia,-22.7599217,-47.154385801
35,São Paulo,SP,36570,Bauru,Paulistânia,-22.574300748,-49.3990383461
35,São Paulo,SP,36604,São José do Rio Preto,Paulo de Faria,-20.0293000278,-49.3995518864
35,São Paulo,SP,36703,Bauru,Pederneiras,-22.3554915,-48.7796809636
35,São Paulo,SP,36802,Campinas,Pedra Bela,-22.7913843519,-46.4420309473
35,São Paulo,SP,36901,São José do Rio Preto,Pedranópolis,-20.2476466672,-50.1123902829
35,São Paulo,SP,37008,Ribeirão Preto,Pedregulho,-20.2568709994,-47.4817949691
35,São Paulo,SP,37107,Campinas,Pedreira,-22.743771,-46.8978020903
35,São Paulo,SP,37156,Assis,Pedrinhas Paulista,-22.8112152136,-50.7921656555
35,São Paulo,SP,37206,Litoral Sul Paulista,Pedro de Toledo,-24.2728006735,-47.2290763497
35,São Paulo,SP,37305,Araçatuba,Penápolis,-21.418383015,-50.073036275
35,São Paulo,SP,37404,Araçatuba,Pereira Barreto,-20.6366689994,-51.1066610199
35,São Paulo,SP,37503,Itapetininga,Pereiras,-23.0728523359,-47.967866773
35,São Paulo,SP,37602,Litoral Sul Paulista,Peruíbe,-24.319508884,-46.9973018645
35,São Paulo,SP,37701,Araçatuba,Piacatu,-21.5953916792,-50.5994257172
35,São Paulo,SP,37800,Macro Metropolitana Paulista,Piedade,-23.714202223,-47.4180151509
35,São Paulo,SP,38006,Vale do Paraíba Paulista,Pindamonhangaba,-22.9266687259,-45.4620488462
35,São Paulo,SP,38105,São José do Rio Preto,Pindorama,-21.1859884886,-48.9056375353
35,São Paulo,SP,38303,Presidente Prudente,Piquerobi,-21.8849896988,-51.7316269038
35,São Paulo,SP,38501,Vale do Paraíba Paulista,Piquete,-22.6111668852,-45.1835694245
35,São Paulo,SP,38600,Macro Metropolitana Paulista,Piracaia,-23.050499,-46.3587552005
35,São Paulo,SP,38709,Piracicaba,Piracicaba,-22.723722,-47.6468462362
35,São Paulo,SP,38808,Assis,Piraju,-23.192991495,-49.3839744897
35,São Paulo,SP,38907,Bauru,Pirajuí,-21.993447,-49.4566424334
35,São Paulo,SP,39004,Ribeirão Preto,Pirangi,-21.0996316626,-48.6698419326
